source,target,year,weight,total
university of porto,Universidade da Beira Interior,2018,1,1
polytechnic institute of castelo branco,universidade de vigo,2018,1,6
polytechnic institute of bragança,university of aveiro,2018,1,10
Energy Engineering Department University of Medellin,Telecommunications Engineering Department,2018,3,6
Energy Engineering Department University of Medellin,Computer Science Engineering Department,2018,1,3
Energy Engineering Department University of Medellin,Center for Design and Manufacture of Leather,2018,1,3
Telecommunications Engineering Department,Energy Engineering Department University of Medellin,2018,2,4
Telecommunications Engineering Department,Computer Science Engineering Department,2018,1,1
Telecommunications Engineering Department,Center for Design and Manufacture of Leather,2018,1,2
Computer Science Engineering Department,Telecommunications Engineering Department,2018,1,2
Computer Science Engineering Department,Center for Design and Manufacture of Leather,2018,1,1
Universidad Tecnologica Indoamerica   Quito,Universidad Nacional de la Plata,2018,1,3
Universidad Nacional de la Plata,Universidad Tecnologica Indoamerica   Quito,2018,1,4
Alpha Faculdade,Universidade Federal de Pernambuco,2018,5,10
 Alpha Faculdade,Universidade Federal Rural de Pernambuco,2018,1,15
Universidade Federal de Pernambuco, Alpha Faculdade,2018,4,6
Universidade Federal de Pernambuco,Universidade Federal Rural de Pernambuco,2018,3,6
Universidade Federal Rural de Pernambuco,Universidade Federal de Pernambuco,2018,1,4
university of aveiro,Universidade de Trás-os-Montes e Alto Douro,2018,2,13
Universidade de Trás-os-Montes e Alto Douro,university of aveiro,2018,10,22
Instituto Politecnico de Santarem, ISLA Santarém,2018,1,1
Instituto Politecnico de Santarem, CEPESE,2018,1,1
 ISLA Santarém, CEPESE,2018,1,1
Instituto Superior de Engenharia,university of coimbra,2018,1,4
CONICET   Univ. Nac. Del Centro de la Prov. Bs. As.,CONICET   Univ. Nac. Del Centro de la Prov. Bs. As. PLADEMA,2018,1,1
CONICET   Univ. Nac. Del Centro de la Prov. Bs. As.,CICPBA   Univ. Nac. Del Centro de la Prov. Bs. As.,2018,1,3
CONICET   Univ. Nac. Del Centro de la Prov. Bs. As. PLADEMA,CICPBA   Univ. Nac. Del Centro de la Prov. Bs. As.,2018,1,3
University of of Medellín,Center for Design and Manufacture of Leather,2018,5,9
University of of Medellín,Universidad de Medellin,2018,1,1
University of of Medellín, BIOMATIC Research Group Servicio Nacional de Aprendizaje   SENA,2018,1,3
Center for Design and Manufacture of Leather,Universidad de Medellin,2018,1,1
Center for Design and Manufacture of Leather,University of of Medellín,2018,2,5
Center for Design and Manufacture of Leather, BIOMATIC Research Group Servicio Nacional de Aprendizaje   SENA,2018,1,3
Universidad de Medellin,University of of Medellín,2018,2,3
Universidad de Medellin,Center for Design and Manufacture of Leather,2018,2,3
Universidad de Medellin, BIOMATIC Research Group Servicio Nacional de Aprendizaje   SENA,2018,1,1
Universidad Distrital Francisco Jose de Caldas,Universidad Distrital F.J.C.,2018,1,2
Inst. Univ. de Lisboa,instituto universitário de lisboa,2018,1,2
Universidad Peruana de Ciencias Aplicadas,Faculty of Management Dalhousie University,2018,1,3
Universidade Federal Fluminense,Instituto de Estudos do Mar Almirante Paulo Moreira   IEAPM,2018,1,2
university of porto,institute for systems engineering and computers,2018,1,10
Universidad Técnica de Ambato,Polytechnic Institute of Leiria,2018,4,7
university of lisbon,Universidade do Algarve,2018,1,2
university of porto, HealthySystems   HLTSYS,2018,1,3
 HealthySystems   HLTSYS,university of porto,2018,1,4
polytechnic institute of castelo branco,Universidade da Beira Interior,2018,1,11
Universidade da Beira Interior,polytechnic institute of castelo branco,2018,2,13
University of Cauca,university of aveiro,2018,1,2
Universidad de Cauca,university of aveiro,2018,1,2
University of Brasilia, Banco do Brasil,2018,1,1
 Banco do Brasil,University of Brasilia,2018,1,2
Universidad Tecnica de Ambato,Universidad de Guayaquil,2018,1,5
university of minho,polytechnic institute of bragança,2018,1,8
university of minho,Universidad de Cantabria,2018,1,1
polytechnic institute of bragança,Universidad de Cantabria,2018,1,2
NA,Universitat de Valencia,2018,1,1
 NA,universidad técnica particular de loja,2018,14,38
NA,Universidad de Las Americas,2018,1,1
Universitat de Valencia,universidad técnica particular de loja,2018,1,1
Universitat de Valencia,Universidad de Las Americas,2018,1,1
universidad técnica particular de loja,Universidad de Las Americas,2018,1,1
CESAR   Centro de Estudos e Sistemas Avançados do Recife, São Miguel,2018,1,2
Escuela Politecnica Nacional,Universitat d,2018,1,3
Polytechnic Institute of Leiria,University of Alicante,2018,1,2
University of Alicante,Polytechnic Institute of Leiria,2018,1,3
COMSATS Institute of Information Technology,COMSATS University Islamabad,2018,1,5
COMSATS University Islamabad,COMSATS Institute of Information Technology,2018,2,7
Universidade de Evora,Universidade da Extremadura,2018,1,36
Universidad de Medellin,Universidad Catolica del Norte,2018,1,2
University of Extremadura, Decsis,2018,1,3
University of Extremadura,University of Evora,2018,1,6
 Decsis,University of Evora,2018,1,2
Universidad Distrital Francisco Jose de Caldas,Universidad Internacional de La Rioja,2018,1,2
Universidad Distrital Francisco Jose de Caldas,Instituto Tecnologico y de Estudios Superiores de Monterrey,2018,1,1
Universidad Internacional de La Rioja,Instituto Tecnologico y de Estudios Superiores de Monterrey,2018,1,1
Instituto Tecnologico y de Estudios Superiores de Monterrey,Universidad Internacional de La Rioja,2018,1,2
Universidad San Francisco de Quito,Universidad Católica del Ecuador Sede Ibarra,2018,1,1
Universidade de Trás-os-Montes e Alto Douro,universidade portucalense,2018,1,9
Universidade de Trás-os-Montes e Alto Douro,universidade de vigo,2018,2,19
universidade portucalense,university of aveiro,2018,1,7
universidade portucalense,universidade de vigo,2018,1,4
university of aveiro,universidade de vigo,2018,1,4
Cátedras CONACyT, Área Académica de Gerontología,2018,2,4
Cátedras CONACyT, Área Académica de Computación y Electrónica,2018,1,1
 Cátedras CONACyT,Área Académica de Gerontología. Instituto de Ciencias de la Salud,2018,1,2
 Área Académica de Gerontología, Área Académica de Computación y Electrónica,2018,1,1
 Área Académica de Gerontología, Cátedras CONACyT,2018,1,3
 Área Académica de Gerontología,Área Académica de Gerontología. Instituto de Ciencias de la Salud,2018,1,2
 Área Académica de Computación y Electrónica, Cátedras CONACyT,2018,1,2
 Área Académica de Computación y Electrónica, Área Académica de Gerontología,2018,1,2
 Área Académica de Computación y Electrónica,Área Académica de Gerontología. Instituto de Ciencias de la Salud,2018,1,1
Universidade Federal Rural de Pernambuco,Federal Institute of Education,2018,1,1
Federal Institute of Education,Universidade Federal Rural de Pernambuco,2018,3,4
NA,universidad nacional de loja,2018,4,12
NA,Universidad Regional Autónoma de Los Andes Facultad de Sistemas Mercantiles Ambato   Ecuador,2018,1,1
universidad nacional de loja,Universidad Regional Autónoma de Los Andes Facultad de Sistemas Mercantiles Ambato   Ecuador,2018,1,1
universidad nacional de loja, NA,2018,5,10
universidad nacional de loja,universidad técnica particular de loja,2018,2,13
Universidad Regional Autónoma de Los Andes Facultad de Sistemas Mercantiles Ambato   Ecuador, NA,2018,4,5
Universidad Regional Autónoma de Los Andes Facultad de Sistemas Mercantiles Ambato   Ecuador,universidad técnica particular de loja,2018,1,2
universidad técnica particular de loja, NA,2018,9,32
Universidade Federal de Itajuba, PESC   Programa de Engenharia de Sistemas e Computação,2018,3,8
 PESC   Programa de Engenharia de Sistemas e Computação,Universidade Federal de Itajuba,2018,2,6
Universidade Federal do Maranhao,Instituto Federal de Educacao Ciencia e Tecnologia do Maranhao,2018,1,3
Universidade Federal do Maranhao,Universidade Federal de Campina Grande,2018,1,4
Universidade Federal do Maranhao, Centrais Elétricas do Pará (CELPA),2018,1,4
Universidade Federal do Maranhao, Companhia de Energia do Maranhão (CEMAR),2018,1,4
Instituto Federal de Educacao Ciencia e Tecnologia do Maranhao,Universidade Federal do Maranhao,2018,1,4
Instituto Federal de Educacao Ciencia e Tecnologia do Maranhao,Universidade Federal de Campina Grande,2018,1,1
Instituto Federal de Educacao Ciencia e Tecnologia do Maranhao, Centrais Elétricas do Pará (CELPA),2018,1,1
Instituto Federal de Educacao Ciencia e Tecnologia do Maranhao, Companhia de Energia do Maranhão (CEMAR),2018,1,1
Universidade Federal de Campina Grande, Centrais Elétricas do Pará (CELPA),2018,1,1
Universidade Federal de Campina Grande, Companhia de Energia do Maranhão (CEMAR),2018,1,1
 Centrais Elétricas do Pará (CELPA), Companhia de Energia do Maranhão (CEMAR),2018,1,1
"Universidad Internacional del Ecuador,", Escuela de Inf. y Multimedia   Ing. en Tecnol.,2018,1,2
Campus Universitário de Santiago,Universidade de Trás-os-Montes e Alto Douro,2018,1,6
Unidade Departamental de Matemática e Física,Instituto Politécnico de Tomar,2018,1,3
Universidad Nacional del Litoral,Universidad Tecnologica Nacional,2018,1,11
university of coimbra,polytechnic institute of bragança,2018,1,1
university of coimbra,institute for systems engineering and computers,2018,1,1
polytechnic institute of bragança,institute for systems engineering and computers,2018,1,3
universidad técnica particular de loja,Univ. Regional Autonoma,2018,1,2
universidad técnica particular de loja,Universidad Regional Autónoma de los Andes Facultad de Dirección de Empresas Ambato   Ecuador,2018,1,2
 NA,Univ. Regional Autonoma,2018,1,1
 NA,Universidad Regional Autónoma de los Andes Facultad de Dirección de Empresas Ambato   Ecuador,2018,1,1
Univ. Regional Autonoma,Universidad Regional Autónoma de los Andes Facultad de Dirección de Empresas Ambato   Ecuador,2018,1,1
Universidade Catolica de Brasilia,University of Brasilia,2018,1,28
Universidade Catolica de Brasilia, Defensoria Pública da União,2018,1,8
University of Brasilia, Defensoria Pública da União,2018,5,12
 Defensoria Pública da União,University of Brasilia,2018,5,15
polytechnic institute of bragança,polytechnic institute of porto,2018,1,1
polytechnic institute of bragança,Universidade da Beira Interior Covilhã,2018,1,1
polytechnic institute of porto,Universidade da Beira Interior Covilhã,2018,1,1
Instituto Federal de Educacao Ciencia e Tecnologia do Para, Faculdade da Amazônia   UNAMA Santarém,2018,1,2
Instituto Federal de Educacao Ciencia e Tecnologia do Para,Universidade da Amazonia,2018,1,2
Instituto Federal de Educacao Ciencia e Tecnologia do Para, Médico Veterinário Araçatuba,2018,1,2
Instituto Federal de Educacao Ciencia e Tecnologia do Para,Instituto Federal de Educação,2018,1,2
Instituto Federal de Educacao Ciencia e Tecnologia do Para, Agência de Defesa Agropecuária do Estado do Pará   ADEPARÁ,2018,1,4
 Faculdade da Amazônia   UNAMA Santarém,Universidade da Amazonia,2018,1,1
 Faculdade da Amazônia   UNAMA Santarém, Médico Veterinário Araçatuba,2018,1,1
 Faculdade da Amazônia   UNAMA Santarém,Instituto Federal de Educação,2018,1,1
 Faculdade da Amazônia   UNAMA Santarém, Agência de Defesa Agropecuária do Estado do Pará   ADEPARÁ,2018,1,2
Universidade da Amazonia, Médico Veterinário Araçatuba,2018,1,1
Universidade da Amazonia,Instituto Federal de Educação,2018,1,1
Universidade da Amazonia, Agência de Defesa Agropecuária do Estado do Pará   ADEPARÁ,2018,1,2
 Médico Veterinário Araçatuba,Instituto Federal de Educação,2018,1,1
 Médico Veterinário Araçatuba, Agência de Defesa Agropecuária do Estado do Pará   ADEPARÁ,2018,1,2
Instituto Federal de Educação, Agência de Defesa Agropecuária do Estado do Pará   ADEPARÁ,2018,1,2
university of porto,Universidade Federal do Estado do Rio de Janeiro,2018,1,2
university of porto,Universidade Federal do Mato Grosso,2018,1,2
Universidade Federal do Estado do Rio de Janeiro,Universidade Federal do Mato Grosso,2018,1,1
Polytechnic Institute of Leiria,Universidade de Trás-os-Montes e Alto Douro,2018,1,2
Instituto Politecnico de Leiria,Universidad Central del Ecuador,2018,1,2
Universidad Central del Ecuador,Instituto Politecnico de Leiria,2018,1,3
Universidade Nova de Lisboa,instituto universitário de lisboa,2018,1,11
universidad técnica particular de loja, Numérica II+D,2018,1,3
universidad técnica particular de loja,Universidad de las Fuerzas Armadas,2018,1,3
universidad técnica particular de loja, CEDIA,2018,1,3
 Numérica II+D,Universidad de las Fuerzas Armadas,2018,1,1
 Numérica II+D, CEDIA,2018,1,1
Universidad de las Fuerzas Armadas, CEDIA,2018,1,1
Pontificia Universidad Catolica de Valparaiso,Universidad de Valparaiso,2018,1,8
 CIICESI ESTG,institute for systems engineering and computers,2018,1,7
Instituto Politecnico do Cavado e do Ave, Divisão de Modernização e Tecnologia,2018,1,4
Universidad de Malaga,universidad nacional de loja,2018,1,4
7 de Setembro University Center,University of Fortaleza,2018,1,2
universidad técnica particular de loja,Universidad Internacional del Ecuador,2018,3,10
Universidad Tecnologica Nacional,Universidad Tecnológica Nacional   Facultad Reg. Córdoba,2018,1,2
Instituto Federal de Educacao Ciencia e Tecnologia de Sergipe,Universidade Federal Rural de Pernambuco,2018,1,3
Facultad de Ingenierías Politécnico Colombiano J.I.C.,Universidad de Medellin,2018,1,1
Universidad de Las Fuerzas Armadas ESPE,university of minho,2018,2,3
university of minho,Universidad de Las Fuerzas Armadas ESPE,2018,2,4
Universidad Autonoma de Baja California, Faculty of Accounting and Administration,2018,1,2
 Faculty of Accounting and Administration,Universidad Autonoma de Baja California,2018,2,4
Instituto Politecnico de Tomar,university of lisbon,2018,1,1
Instituto Politecnico de Tomar,Instituto Politecnico de Santarem,2018,1,1
university of lisbon,Instituto Politecnico de Santarem,2018,1,1
Universidad de Medellin, Banco Falabella,2018,1,2
 Politécnico do Porto / CEOS.PP,university of coimbra,2018,1,2
University of A Coruña,University of Oviedo,2018,1,4
Universidad de Las Fuerzas Armadas ESPE,Universidad Nacional de La Plata,2018,1,25
Grupo de Investigación en Sistemas Inteligentes (WiCOM Energy) and Ad Hoc Networks Research Center (CIRAD),Universidad de Las Fuerzas Armadas ESPE,2018,1,2
Universidad de Las Fuerzas Armadas ESPE,Grupo de Investigación en Sistemas Inteligentes (WiCOM Energy) and Ad Hoc Networks Research Center (CIRAD),2018,1,3
Universidad Central del Ecuador Quito,Universitat d,2018,1,2
instituto politécnico da guarda,university of coimbra,2018,1,1
Universidad Estatal Península de Santa Elena   UPSE,university of minho,2018,1,4
Universidad Tecnologica Indoamerica   Quito, Unidad Educativa Miguel de Cervantes Cotopaxi,2018,1,2
Universidad Tecnica de Ambato,Universidad Tecnologica Indoamerica   Quito,2018,1,6
Universidad Tecnica de Ambato, Unidad Educativa Miguel de Cervantes Cotopaxi,2018,1,1
Universidad Internacional del Ecuador,Universitat de Valencia,2018,1,1
university of minho,Universidad Estatal Península de Santa Elena   UPSE,2018,1,5
university of minho,Munich University of Applied Sciences,2018,1,1
Universidad Estatal Península de Santa Elena   UPSE,Munich University of Applied Sciences,2018,1,1
Politécnico C. Jaime Isaza Cadavid,Universidad Nacional de Colombia,2018,1,1
Politécnico C. Jaime Isaza Cadavid, Tecnológico de Antioquia I.U.,2018,1,1
Universidad Nacional de Colombia, Tecnológico de Antioquia I.U.,2018,1,1
Universidade Federal Rural de Pernambuco,university of coimbra,2018,1,6
university of porto,university of minho,2018,1,1
university of porto, Optimizer Porto,2018,1,1
university of minho, Optimizer Porto,2018,1,1
Universidade Federal do Amapa,Centro de Estudos de Gestão e Economia,2018,1,2
Telecommunications Enginnering Department,Energy Engineering Department,2018,1,2
Telecommunications Enginnering Department,University of Medellín,2018,2,4
Telecommunications Enginnering Department,Center for Design and Manufacture of Leather,2018,1,2
Telecommunications Enginnering Department, NetuxLab,2018,1,4
Energy Engineering Department,University of Medellín,2018,1,4
Energy Engineering Department,Telecommunications Enginnering Department,2018,2,4
Energy Engineering Department,Center for Design and Manufacture of Leather,2018,1,2
Energy Engineering Department, NetuxLab,2018,1,4
University of Medellín,Telecommunications Enginnering Department,2018,1,3
University of Medellín,Center for Design and Manufacture of Leather,2018,1,2
University of Medellín, NetuxLab,2018,1,4
Center for Design and Manufacture of Leather, NetuxLab,2018,1,2
Universidad Regional Autónoma de Los Andes, NA,2018,1,1
Universidad Regional Autónoma de los Andes,universidad técnica particular de loja,2018,1,3
Universidad Regional Autónoma de Los Andes,Universidad Catolica de Cuenca,2018,1,2
Universidad Regional Autónoma de Los Andes,Universidad Tecnica de Ambato,2018,1,2
 NA,Universidad Regional Autónoma de Los Andes,2018,1,2
 NA,Universidad Catolica de Cuenca,2018,1,1
 NA,Universidad Tecnica de Ambato,2018,1,1
universidad técnica particular de loja,Universidad Catolica de Cuenca,2018,1,1
universidad técnica particular de loja,Universidad Tecnica de Ambato,2018,1,1
Universidad Catolica de Cuenca,Universidad Tecnica de Ambato,2018,1,1
Universidad Tecnica de Ambato,Universidad Tecnologica Indoamerica,2018,1,1
Universidad Tecnica de Ambato,Carrera de Sistemas Universidad Regional Autónoma de los Andes  UNIANDES Km.,2018,1,3
Universidad Tecnica de Ambato,Francisco Roberto Naranjo Cobo Universidad Tecnica del Norte,2018,1,1
Universidad Tecnica de Ambato,Universidad Tecnica del Norte,2018,1,1
Universidad Tecnologica Indoamerica,Carrera de Sistemas Universidad Regional Autónoma de los Andes  UNIANDES Km.,2018,1,3
Universidad Tecnologica Indoamerica,Francisco Roberto Naranjo Cobo Universidad Tecnica del Norte,2018,1,1
Universidad Tecnologica Indoamerica,Universidad Tecnica del Norte,2018,1,1
Carrera de Sistemas Universidad Regional Autónoma de los Andes  UNIANDES Km.,Francisco Roberto Naranjo Cobo Universidad Tecnica del Norte,2018,1,3
Carrera de Sistemas Universidad Regional Autónoma de los Andes  UNIANDES Km.,Universidad Tecnica del Norte,2018,1,3
Francisco Roberto Naranjo Cobo Universidad Tecnica del Norte,Universidad Tecnica del Norte,2018,1,1
Facultad de Ciencias Humanas y de la Educacion UHuachi  Ambato,Carrera de Sistemas Universidad Regional Autónoma de los Andes –UNIANDESKm. 5 ½ vía a Baños,2018,1,3
Facultad de Ciencias Humanas y de la Educacion UHuachi  Ambato,Universidad Regional Autónoma de los Andes,2018,1,1
Facultad de Ciencias Humanas y de la Educacion UHuachi  Ambato, Departamento de ciencias Administrativas,2018,1,1
Facultad de Ciencias Humanas y de la Educacion UHuachi  Ambato,universidad técnica particular de loja,2018,1,1
Carrera de Sistemas Universidad Regional Autónoma de los Andes –UNIANDESKm. 5 ½ vía a Baños,Universidad Regional Autónoma de los Andes,2018,1,2
Carrera de Sistemas Universidad Regional Autónoma de los Andes –UNIANDESKm. 5 ½ vía a Baños, Departamento de ciencias Administrativas,2018,1,3
Carrera de Sistemas Universidad Regional Autónoma de los Andes –UNIANDESKm. 5 ½ vía a Baños,universidad técnica particular de loja,2018,1,3
Universidad Regional Autónoma de los Andes,Carrera de Sistemas Universidad Regional Autónoma de los Andes –UNIANDESKm. 5 ½ vía a Baños,2018,1,3
Universidad Regional Autónoma de los Andes, Departamento de ciencias Administrativas,2018,1,1
 Departamento de ciencias Administrativas,universidad técnica particular de loja,2018,1,1
Universidad de Valparaiso,Pontificia Universidad Catolica de Valparaiso,2018,2,10
Universitat Ramon Llull,Universidad Complutense de Madrid,2018,1,3
FJN Faculdade de Juazeiro do Norte,Centro de Estudos e Sistemas Avancados do Recife,2018,1,1
FJN Faculdade de Juazeiro do Norte,Campus Iporá Instituto Federal de Educação Ciência e Tecnologia Goiano (IF Goiano),2018,1,1
Centro de Estudos e Sistemas Avancados do Recife,Campus Iporá Instituto Federal de Educação Ciência e Tecnologia Goiano (IF Goiano),2018,1,1
Centro de Estudos e Sistemas Avancados do Recife, FJN Faculdade de Juazeiro do Norte,2018,1,2
Campus Iporá Instituto Federal de Educação Ciência e Tecnologia Goiano (IF Goiano), FJN Faculdade de Juazeiro do Norte,2018,1,2
universidad técnica particular de loja, Facultad de la Educación,2018,1,2
universidad técnica particular de loja,Universidad Internacional del,2018,1,3
Universidad Internacional del Ecuador,universidad técnica particular de loja,2018,2,8
Universidad Internacional del Ecuador, Facultad de la Educación,2018,1,1
Universidad Internacional del Ecuador,Universidad Internacional del,2018,1,1
 Facultad de la Educación,universidad técnica particular de loja,2018,1,3
 Facultad de la Educación,Universidad Internacional del,2018,1,1
 Facultad de la Educación,Universidad Internacional del Ecuador,2018,1,2
Universidad Internacional del,Universidad Internacional del Ecuador,2018,1,2
Pontificia Universidad Catolica de Valparaiso,Universidad de Playa Ancha Facultad de Ciencias de la Educacion,2018,1,2
Pontificia Universidad Católica del Perú,University of Barcelona,2018,1,3
Município de Baião,university of minho,2018,1,2
Município de Baião,Universidade de Trás-os-Montes e Alto Douro,2018,1,2
university of minho,Universidade de Trás-os-Montes e Alto Douro,2018,2,4
universidade de vigo,Universidade de Trás-os-Montes e Alto Douro,2018,9,18
Universidad Libre   Campus Cali,Universidad Internacional de la Rioja UNIR,2018,1,1
Universidad Libre   Campus Cali,Universidad Internacional de La Rioja,2018,1,2
Universidad Internacional de la Rioja UNIR,Universidad Internacional de La Rioja,2018,1,2
CONICET   Univ. Nac. Del Centro de la Prov. Bs. As. PLADEMA,CICPBA   Univ. Nac. Del Centro de la Prov. Bs. As. PLADEMA,2018,1,1
Portugal Universidade de Santiago de Compostela,university of coimbra,2018,1,1
Portugal Universidade de Santiago de Compostela,polytechnic institute of porto,2018,1,1
university of coimbra,polytechnic institute of porto,2018,1,1
polytechnic institute of castelo branco,Instituto Politecnico de Leiria,2018,1,2
Universidad del Valle,Universidad de Medellin,2018,1,2
Universidad Arturo Prat,Universidad de Atacama,2018,1,1
Universidad Libre,Universidad Distrital Francisco Jose de Caldas,2018,1,3
Universidad Distrital Francisco Jose de Caldas,Universidad Distrital Francisco José de Caldas Bogotá D. C.,2018,1,1
Universidad Distrital Francisco Jose de Caldas,IEEE UD/GRSS Universidad Distrital Francisco José de Caldas Bogotá D. C.,2018,1,1
Universidad Distrital Francisco José de Caldas Bogotá D. C.,IEEE UD/GRSS Universidad Distrital Francisco José de Caldas Bogotá D. C.,2018,1,1
Universidad Laica Eloy Alfaro de Manabí, Valencia,2018,2,5
 Valencia,Universidad Laica Eloy Alfaro de Manabí,2018,3,6
Coimbra Business School   IPC Quinta Agrícola   Bencanta Coimbra,instituto universitário de lisboa,2018,1,4
Coimbra Business School Instituto Superior de Contabilidade e Administração de Coimbra IPC Quinta Agrícola,polytechnic institute of coimbra,2018,1,2
polytechnic institute of coimbra,Coimbra Business School Instituto Superior de Contabilidade e Administração de Coimbra IPC Quinta Agrícola,2018,1,3
universidad técnica particular de loja, Loja,2018,1,2
universidad nacional de loja, Loja,2018,1,1
universidad técnica particular de loja,Universidade de Santiago de Compostela,2018,1,2
NA,Universidad Internacional del Ecuador Escuela de Informática y Multimedia   Ingeniería en Tecnologías de la Información y Comunicación Quito  Ecuador,2018,1,1
Universidade de Trás-os-Montes e Alto Douro,institute for systems engineering and computers,2018,1,9
Universidade de Trás-os-Montes e Alto Douro,UTAD   CETRAD (Centro de Estudos Transdisciplinares para o Desenvolvimento),2018,1,1
institute for systems engineering and computers,university of aveiro,2018,1,6
institute for systems engineering and computers,universidade portucalense,2018,1,2
institute for systems engineering and computers,universidade de vigo,2018,1,3
institute for systems engineering and computers,UTAD   CETRAD (Centro de Estudos Transdisciplinares para o Desenvolvimento),2018,1,3
university of aveiro,universidade portucalense,2018,1,8
university of aveiro,institute for systems engineering and computers,2018,1,7
university of aveiro,UTAD   CETRAD (Centro de Estudos Transdisciplinares para o Desenvolvimento),2018,1,1
universidade portucalense,institute for systems engineering and computers,2018,1,3
universidade portucalense,UTAD   CETRAD (Centro de Estudos Transdisciplinares para o Desenvolvimento),2018,1,1
universidade de vigo,UTAD   CETRAD (Centro de Estudos Transdisciplinares para o Desenvolvimento),2018,1,1
Universidad de Playa Ancha Facultad de Ciencias de la Educacion,Universidad Autonoma de Chile,2018,1,4
Universidad Autonoma de Chile,Universidad de Playa Ancha Facultad de Ciencias de la Educacion,2018,2,6
Pontificia Universidad Catolica del Ecuador,Universidad de Los Andes,2018,1,1
university of aveiro,university of minho,2018,1,11
Instituto Politecnico de Lisboa,instituto universitário de lisboa,2018,1,2
Intituto Universitário de Lisboa (ISCTE IUL),university of lisbon,2018,1,2
Universidade de Cabo Verde,Coimbra Business School   IPC,2018,1,1
Universidad de A Coruña A Coruña,universidad técnica particular de loja,2018,1,1
instituto universitário de lisboa,Instituto Politécnico de Setúbal,2018,1,4
instituto universitário de lisboa, Lisboa,2018,1,1
 Lisboa,instituto universitário de lisboa,2018,1,2
Docente convidada da Coimbra Business School,Docente da Coimbra Business School (ISCAC/IPC),2018,1,1
Docente convidada da Coimbra Business School,Business School (ISCAC/IPC),2018,1,1
Docente da Coimbra Business School (ISCAC/IPC),Business School (ISCAC/IPC),2018,1,1
polytechnic institute of coimbra,instituto universitário de lisboa,2018,1,11
instituto universitário de lisboa,polytechnic institute of coimbra,2018,1,12
Instituto de Investigaciones Nucleares,Instituto Tecnológico de Tuxtla Gutiérrez,2017,1,20
CICE ISCAP/IPP, IJP,2017,1,1
 IJP, CICE ISCAP/IPP,2017,1,2
Reditus Network Innovation,universidade aberta,2017,1,1
Reditus Network Innovation,Universidade Nova de Lisboa,2017,1,2
universidade aberta,Universidade Nova de Lisboa,2017,1,4
universidade presbiteriana mackenzie,Salvador University (UNIFACS),2017,1,1
universidade presbiteriana mackenzie, Computational Modelling and Industrial Technology,2017,1,1
universidade presbiteriana mackenzie,Bahia State Estácio University (Estácio FIB),2017,1,1
Salvador University (UNIFACS), Computational Modelling and Industrial Technology,2017,1,1
Salvador University (UNIFACS),Bahia State Estácio University (Estácio FIB),2017,1,1
 Computational Modelling and Industrial Technology,Bahia State Estácio University (Estácio FIB),2017,1,1
Universidade Federal do Rio de Janeiro (UFRJ),CEFET/RJ   Escola de Informática e Computação (EIC),2017,1,8
Universidad Internacional del Ecuador,universidad técnica particular de loja,2017,5,19
Universidad Internacional del Ecuador, Sec. Dep. Hotelería y Turismo,2017,1,1
universidad técnica particular de loja, Sec. Dep. Hotelería y Turismo,2017,1,1
Instituto Politécnico de Setúbal,instituto universitário de lisboa,2017,1,5
universidade portucalense,Universidade Nova de Lisboa,2017,1,1
 Facultad de Ingenierías,Centro de Investigación en Matemáticas,2017,1,2
Universidade de Santiago de Compostela,university of coimbra,2017,1,3
Universidade de Santiago de Compostela,Instituto Superior de Contabilidade e Administração do Porto,2017,1,1
university of coimbra,Instituto Superior de Contabilidade e Administração do Porto,2017,1,1
Nanjing University of Info. Sci. & Tech.,University of Leeds,2017,1,2
universidade de vigo,Universidade de Trás-os-Montes e Alto Douro,2017,1,22
Universidade de Trás-os-Montes e Alto Douro,Instituto Politécnico de Leiria,2017,1,12
IJP, ISTTOS,2017,1,1
IJP,University of Cauca,2017,1,1
IJP,University of San Buenaventura,2017,1,1
 ISTTOS,University of Cauca,2017,1,1
 ISTTOS,University of San Buenaventura,2017,1,1
University of Cauca,University of San Buenaventura,2017,1,1
Instituto Federal de Goiás,university of minho,2017,1,1
institute for systems engineering and computers, GILT — Games,2017,1,4
institute for systems engineering and computers,National Technical University of Athens,2017,1,1
 GILT — Games,National Technical University of Athens,2017,1,2
National Technical University of Athens, GILT — Games,2017,2,4
Polytechnic Institute of Bragança, LIACC — Artificial Intelligence and Computer Science Laboratory,2017,1,2
Instituto Federal de Educação Ciência e Tecnología,Centro de Estudos e Sist. Avancados de Recife,2017,1,1
Polytechnic Institute of Leiria,university of porto,2017,1,1
university of porto,Polytechnic Institute of Leiria,2017,1,2
Federal University of Campina Grande (UFCG), Faculty Writer Osman Lins (FACOL),2017,1,1
Federal University of Campina Grande (UFCG),Federal Rural University of Pernambuco (UFRPE),2017,8,16
Federal University of Campina Grande (UFCG), Faculty São Miguel,2017,1,4
 Faculty Writer Osman Lins (FACOL),Federal University of Campina Grande (UFCG),2017,3,4
Faculty Writer Osman Lins (FACOL),Federal Rural University of Pernambuco (UFRPE),2017,1,8
Faculty Writer Osman Lins (FACOL), Faculty São Miguel,2017,1,2
Federal Rural University of Pernambuco (UFRPE),Federal University of Campina Grande (UFCG),2017,1,9
Federal Rural University of Pernambuco (UFRPE), Faculty São Miguel,2017,2,5
 Faculty São Miguel,Federal Rural University of Pernambuco (UFRPE),2017,6,8
institute for systems engineering and computers, CINAV,2017,1,1
